ID,Region ID,Created Date,Language,Role,Status
128666,362,2019-10-07,it,finance,deleted
128669,444,2021-03-27,es,manager,deleted
128671,55,2021-07-05,de,manager,active
128674,228,2019-09-24,ru,finance,active
128677,438,2019-07-13,es,master,active
128679,285,2020-08-25,en,master,active
128682,673,2021-07-08,en,finance,active
128685,488,2020-01-20,ua,finance,deleted
128686,649,2021-02-25,ua,finance,active
128689,55,2019-12-16,de,manager,active
128691,137,2019-07-11,de,master,active
128692,1300,2019-12-03,se,master,active
128695,521,2019-01-18,ua,master,active
128696,723,2021-10-31,en,finance,active
128697,983,2020-05-05,en,finance,active
128700,1015,2021-12-20,en,manager,awaiting_confirmation
128702,407,2020-01-30,es,master,active
128704,662,2019-02-18,ua,master,deleted
128706,799,2019-01-19,en,master,deleted
128707,341,2021-08-10,it,finance,deleted
128710,608,2020-12-06,ua,finance,deleted
128711,638,2019-01-17,ua,manager,active
128713,603,2021-04-12,ua,finance,active
128716,1090,2021-02-22,fr,manager,active
128717,206,2020-07-25,ru,finance,deleted
128718,15,2019-10-21,de,finance,deleted
128720,1416,2019-11-12,no,finance,active
128722,39,2020-11-02,de,master,deleted
128724,1344,2019-11-25,se,master,active
128727,1397,2021-06-11,no,master,active
128730,89,2021-08-13,de,manager,deleted
128731,642,2019-12-03,ua,finance,active
128734,30,2019-11-05,de,finance,active
128735,131,2019-04-21,de,manager,deleted
128738,283,2020-05-07,en,finance,deleted
128739,1066,2019-03-05,en,manager,deleted
128741,112,2019-03-06,de,manager,active
128744,1180,2019-04-17,fr,finance,active
128747,1393,2019-11-11,no,finance,deleted
128749,723,2019-01-04,en,master,active
128752,272,2020-06-01,en,finance,active
128754,934,2020-09-15,en,master,active
128755,341,2020-11-12,ua,manager,deleted
128758,930,2020-12-18,en,manager,active
128760,1315,2020-12-06,ua,manager,active
128762,1107,2020-09-03,fr,finance,deleted
128763,216,2021-04-26,ru,master,active
128766,702,2021-03-19,en,finance,active
128769,938,2020-02-06,en,finance,active
128770,188,2019-11-04,ru,master,deleted
128772,1295,2021-07-22,se,finance,deleted
128773,876,2021-11-03,ua,master,active
128774,350,2019-03-13,it,finance,active
128777,299,2021-07-16,en,finance,deleted
128780,1445,2020-09-23,no,finance,deleted
128783,362,2021-10-24,en,master,active
128785,206,2019-05-07,ru,manager,active
128786,842,2021-01-18,en,master,active
128789,486,2021-11-15,ua,manager,active
128790,934,2021-09-28,en,manager,deleted
128792,712,2021-05-19,en,master,deleted
128795,1380,2019-09-19,no,finance,active
128797,613,2021-08-10,ua,finance,active
128799,79,2019-05-11,de,master,deleted
128800,1187,2020-01-25,fr,finance,active
128802,718,2019-07-22,en,master,deleted
128805,47,2020-09-05,de,finance,deleted
128807,1129,2020-08-28,fr,finance,deleted
128810,789,2020-06-14,en,master,deleted
128811,1062,2019-08-21,en,finance,deleted
128812,1165,2021-10-04,fr,finance,active
128815,838,2019-01-26,en,finance,active
128816,295,2020-10-20,en,master,deleted
128817,528,2021-03-13,ua,finance,deleted
128819,944,2019-06-18,en,master,deleted
128820,1401,2021-01-21,no,manager,active
128821,304,2019-07-17,en,finance,active
128823,1264,2020-01-15,se,master,active
128825,998,2020-04-26,en,manager,active
128827,285,2020-09-08,en,finance,active
128830,1451,2020-10-05,no,manager,active
128832,902,2021-05-04,en,finance,active
128833,538,2019-04-18,ua,finance,deleted
128835,553,2021-03-17,ua,master,active
128837,705,2021-11-24,en,master,active
128838,167,2019-05-25,de,finance,deleted
128841,927,2019-01-05,en,manager,active
128843,1136,2021-05-21,fr,master,active
128845,297,2021-12-14,en,master,awaiting_confirmation
128847,738,2021-06-14,en,manager,deleted
128848,269,2019-09-10,en,manager,deleted
128851,209,2019-05-18,ru,finance,deleted
128854,435,2020-01-12,es,master,active
128857,653,2020-01-26,ru,manager,deleted
128858,1273,2020-04-01,se,master,active
128861,1051,2019-07-25,en,manager,active
128864,715,2020-11-06,en,manager,active
128867,992,2019-03-27,en,finance,deleted
128868,285,2021-07-29,en,master,active
128869,1031,2020-03-14,en,manager,active
128871,1328,2020-11-08,en,master,deleted
128874,794,2020-06-28,en,finance,deleted
128876,1251,2019-10-15,se,finance,active
128879,524,2019-04-24,ua,master,deleted
128881,295,2019-01-15,en,master,active
128884,448,2021-01-07,es,master,active
128886,789,2020-05-08,en,manager,deleted
128888,1015,2021-09-14,en,master,deleted
128891,561,2020-06-18,ua,master,deleted
128893,622,2019-12-18,ua,master,deleted
128894,376,2020-01-03,it,manager,deleted
128896,857,2019-02-03,en,master,active
128899,844,2021-08-19,en,manager,deleted
128900,1165,2020-11-28,fr,manager,deleted
128903,1096,2019-04-23,fr,master,deleted
128904,272,2021-07-23,en,finance,deleted
128906,212,2019-03-14,ru,finance,deleted
128907,826,2019-01-04,en,master,active
128909,864,2019-10-24,en,master,deleted
128912,834,2020-05-28,en,master,deleted
128913,170,2021-04-05,de,finance,deleted
128915,1458,2021-08-05,no,finance,deleted
128918,1103,2021-03-13,fr,finance,deleted
128920,1142,2020-05-09,fr,finance,active
128922,757,2021-07-23,en,master,active
128923,582,2021-08-20,ua,master,deleted
128924,1001,2021-03-21,en,master,deleted
128927,1010,2019-08-19,en,finance,active
128929,1054,2021-09-26,en,master,active
128931,21,2020-09-05,de,master,deleted
128933,567,2019-11-29,ua,master,active
128936,963,2020-06-21,en,master,active
128939,335,2019-04-27,it,manager,active
128941,475,2021-07-04,ua,finance,active
128944,832,2020-01-14,en,finance,active
128945,162,2021-07-08,de,finance,deleted
128948,1197,2019-02-18,fr,master,deleted
128951,1409,2020-09-02,no,manager,active
128954,137,2021-09-29,de,finance,active
128957,362,2020-11-26,it,master,deleted
128958,1439,2019-03-16,no,manager,deleted
128961,1110,2020-02-24,fr,manager,deleted
128963,245,2020-02-08,ru,master,active
128965,781,2021-11-21,en,finance,deleted
128968,1068,2019-07-04,fr,manager,deleted
128970,51,2020-05-25,de,finance,active
128973,900,2020-02-08,en,master,deleted
128975,333,2020-12-16,it,master,active
128977,23,2020-06-24,de,finance,deleted
128979,1028,2021-02-02,en,master,deleted
128981,438,2021-04-14,es,master,deleted
128983,1409,2020-08-04,no,master,deleted
128984,440,2021-11-29,es,manager,active
128986,1037,2020-02-19,en,manager,deleted
128988,715,2020-10-30,en,finance,deleted
128990,1140,2019-09-02,fr,manager,active
128992,198,2020-02-19,ru,finance,active
128993,1397,2019-12-03,no,finance,deleted
128994,1319,2019-04-23,se,master,active
128995,341,2020-10-02,it,master,active
128997,99,2020-04-05,de,master,deleted
129000,673,2021-05-28,en,manager,active
129003,599,2020-07-30,ua,finance,active
129006,662,2021-10-13,ua,finance,active
129009,868,2021-03-24,en,finance,deleted
129011,1023,2019-12-07,en,master,deleted
129012,605,2020-06-18,ua,manager,active
129014,1391,2019-05-17,no,master,deleted
129015,1201,2021-03-21,fr,manager,active
129016,812,2021-06-14,en,finance,deleted
129017,684,2021-04-25,en,finance,active
129019,289,2021-05-25,en,master,deleted
129021,1125,2019-12-26,fr,finance,deleted
129024,1239,2019-10-30,se,master,active
129026,223,2021-01-12,ru,finance,deleted
129029,557,2021-11-23,ua,manager,deleted
129032,196,2021-08-04,ru,master,deleted
129033,17,2021-10-29,de,finance,deleted
129035,350,2019-06-20,it,manager,deleted
129038,1112,2020-09-07,fr,manager,deleted
129040,256,2021-05-03,en,finance,deleted
129042,669,2020-01-15,ua,finance,deleted
129043,299,2019-07-24,en,finance,deleted
129045,561,2019-07-17,ua,master,active
129048,368,2020-05-26,ua,master,deleted
129050,226,2021-01-23,ru,manager,active
129052,453,2021-02-06,es,master,active
129054,742,2019-04-24,en,manager,deleted
129057,712,2021-02-23,en,master,deleted
129060,453,2021-11-25,es,master,active
129063,281,2021-08-28,en,master,deleted
129064,775,2021-09-03,en,master,active
129065,957,2020-02-28,en,finance,deleted
129066,259,2020-11-23,en,finance,deleted
129069,185,2019-08-03,ru,finance,deleted
129071,969,2019-09-08,en,master,active
129073,87,2021-05-03,de,master,deleted
129076,494,2021-01-07,ua,master,active
129077,1012,2019-02-08,en,manager,active
129079,289,2020-11-01,en,master,deleted
129082,471,2021-03-15,en,manager,active
129084,325,2021-12-08,en,manager,awaiting_confirmation
129087,486,2019-06-27,ua,finance,active
129090,301,2020-03-06,en,finance,active
129092,559,2021-01-22,ua,finance,deleted
129095,328,2021-05-22,en,master,active
129097,464,2021-05-15,ru,manager,deleted
129099,1105,2019-07-19,fr,finance,active
129102,834,2019-11-17,en,master,deleted
129105,438,2021-01-28,es,finance,active
129106,816,2020-01-23,en,manager,deleted
129107,1183,2020-09-28,fr,manager,active
129109,55,2019-02-10,de,master,deleted
129110,561,2019-06-21,ua,master,deleted
129113,814,2021-08-12,en,finance,deleted
129114,766,2021-11-30,en,master,deleted
129117,243,2019-01-04,ru,manager,active
129118,478,2020-07-30,ua,master,active
129121,1037,2019-02-26,ru,finance,deleted
129123,852,2019-09-08,en,master,active
129125,471,2019-02-01,ua,master,deleted
129128,969,2020-04-21,en,manager,active
129131,694,2019-06-09,en,manager,deleted
129132,410,2019-10-09,es,manager,deleted
129133,1105,2021-03-21,fr,manager,active
129136,536,2019-09-23,ua,manager,deleted
129139,1062,2020-09-13,en,finance,active
129142,617,2020-06-06,ua,manager,active
129144,397,2019-11-03,it,finance,deleted
129147,1326,2021-11-06,se,finance,active
129150,555,2020-12-10,ua,master,deleted
129152,718,2019-08-08,en,finance,deleted
129155,325,2021-03-14,en,finance,active
129157,325,2019-02-02,en,finance,active
129160,1147,2019-08-14,en,master,active
129162,67,2021-12-21,de,finance,awaiting_confirmation
129165,1160,2019-12-05,fr,master,deleted
129168,1123,2020-01-27,fr,master,active
129171,1248,2021-04-09,se,finance,active
129172,673,2021-09-07,ru,manager,deleted
129175,761,2019-10-21,en,manager,deleted
129177,1066,2020-05-07,en,finance,deleted
129180,842,2019-07-19,en,finance,active
129181,768,2020-10-22,en,manager,deleted
129184,569,2020-10-14,ua,manager,deleted
129187,590,2021-02-10,ua,manager,active
129190,898,2020-08-31,en,finance,active
129193,30,2020-12-07,de,manager,deleted
129194,418,2021-09-17,es,master,active
129196,315,2020-11-18,en,master,active
129197,226,2020-03-15,ru,manager,active
129198,1300,2021-02-06,se,manager,deleted
129199,397,2019-02-26,it,manager,active
129202,872,2020-04-12,en,manager,active
129204,410,2019-11-29,es,finance,deleted
129205,876,2021-04-16,en,finance,active
129208,259,2019-01-21,en,master,active
129211,705,2021-03-31,en,master,active
129214,1189,2021-01-26,fr,master,deleted
129217,34,2019-05-24,de,finance,active
129219,219,2021-11-04,ru,manager,deleted
129222,812,2019-06-24,en,manager,deleted
129223,789,2019-12-31,en,master,active
129224,1335,2021-01-02,se,manager,active
129226,960,2020-03-02,en,finance,deleted
129228,1431,2021-07-31,no,finance,active
129230,995,2019-12-27,en,finance,active
129233,688,2019-09-20,en,manager,active
129236,1254,2019-03-04,se,finance,active
129239,861,2020-12-10,en,manager,active
129241,519,2019-03-19,ua,master,active
129243,1427,2021-02-16,no,finance,active
129245,900,2021-04-04,en,master,active
129247,287,2019-05-16,en,master,deleted
129249,1439,2021-02-16,no,master,active
129250,649,2019-12-20,ua,master,deleted
129252,387,2020-04-10,it,master,deleted
129254,209,2019-08-29,ru,finance,active
129257,1285,2019-12-04,se,finance,deleted
129260,216,2020-02-28,ru,finance,deleted
129263,51,2021-07-20,de,master,deleted
129266,555,2019-07-29,ua,finance,deleted
129269,11,2020-12-05,de,master,active
129270,988,2021-06-02,en,master,active
129273,1084,2020-01-26,fr,finance,active
129276,1191,2019-06-05,fr,master,deleted
129277,307,2020-12-29,en,finance,deleted
129280,752,2020-06-19,en,master,deleted
129283,76,2020-03-02,de,finance,active
129284,1429,2019-05-26,no,finance,active
129287,1300,2019-10-26,se,finance,active
129289,524,2020-05-28,ua,finance,active
129292,1365,2020-11-22,no,manager,deleted
129294,998,2020-03-23,en,master,active
129296,83,2019-09-10,en,master,deleted
129299,358,2020-10-17,it,finance,deleted
129300,292,2021-05-29,ua,master,deleted
129302,1304,2019-03-06,se,finance,active
129305,263,2019-11-17,en,manager,active
129307,1047,2021-02-01,en,manager,active
129310,422,2020-10-10,ua,finance,deleted
129311,920,2019-11-09,en,master,deleted
129314,1237,2020-07-28,se,master,active
129315,647,2021-03-27,ua,finance,deleted
129316,1221,2020-10-14,se,finance,deleted
129318,407,2020-10-02,es,manager,deleted
129320,1071,2020-03-29,ru,finance,deleted
129323,738,2019-03-20,en,master,deleted
129324,826,2021-10-05,en,finance,deleted
129325,468,2021-05-13,ua,master,deleted
129326,1119,2019-12-16,fr,manager,active
129327,79,2020-09-16,de,finance,deleted
129328,269,2019-01-28,en,master,deleted
129329,730,2019-05-18,en,manager,deleted
129331,358,2021-03-26,it,master,deleted
129332,702,2019-04-20,en,master,deleted
129334,350,2021-04-22,it,finance,deleted
129337,325,2021-12-31,en,master,awaiting_confirmation
129338,1297,2020-04-29,se,manager,active
129340,938,2021-12-01,en,master,deleted
129342,584,2020-04-05,ua,manager,deleted
129343,603,2021-10-15,ua,manager,active
129345,952,2020-03-30,en,master,deleted
129346,1451,2020-08-15,no,manager,deleted
129347,1283,2019-02-09,se,manager,deleted
129349,403,2020-02-03,es,master,active
129352,243,2021-01-26,ru,finance,deleted
129354,1201,2020-09-23,fr,manager,deleted
129357,385,2020-02-03,it,master,active
129359,97,2019-10-23,en,master,active
129360,561,2021-10-29,ua,manager,active
129361,810,2021-06-17,en,manager,active
129362,1056,2019-11-19,en,manager,deleted
129363,660,2021-02-23,ua,manager,deleted
129365,1051,2020-03-08,en,finance,active
129367,992,2020-01-07,en,manager,active
129370,912,2020-05-20,en,master,deleted
129373,1094,2019-01-06,fr,master,deleted
129374,508,2020-03-09,ua,master,deleted
129376,590,2019-07-03,ua,master,active
129377,1197,2021-11-15,fr,master,deleted
129380,256,2021-11-18,en,finance,deleted
129383,983,2021-03-02,en,master,active
129386,1397,2020-07-06,no,master,active
129388,401,2019-06-07,it,finance,deleted
129390,253,2019-08-14,en,finance,active
129392,775,2021-10-11,en,master,deleted
129395,1338,2020-06-03,se,finance,deleted
129398,792,2020-03-13,en,finance,active
129401,1384,2019-01-22,no,manager,deleted
129403,1433,2019-01-29,no,finance,deleted
129404,1047,2021-06-07,en,finance,active
129407,785,2019-04-18,en,finance,active
129409,1445,2021-01-28,no,master,deleted
129410,1251,2019-10-23,se,finance,deleted
129412,355,2021-05-25,it,finance,deleted
129415,15,2021-04-08,de,master,deleted
129418,738,2021-09-12,en,manager,active
129419,89,2019-02-25,de,master,deleted
129420,488,2019-09-29,ua,manager,active
129421,240,2019-07-23,ru,manager,active
129424,891,2020-02-03,en,master,active
129426,555,2021-12-14,ua,master,awaiting_confirmation
129427,376,2021-06-09,it,manager,active
129430,1116,2021-01-24,fr,finance,active
129431,715,2020-12-17,en,finance,deleted
129432,599,2021-02-03,ua,manager,active
129435,1023,2020-09-19,en,master,deleted
129437,1297,2020-09-26,se,finance,active
129439,1123,2019-11-08,fr,manager,active
129441,281,2020-04-06,en,master,active
129443,584,2020-07-21,ua,finance,active
129444,15,2020-03-21,de,finance,active
129445,1201,2019-04-13,fr,finance,deleted
129447,353,2019-01-07,it,manager,deleted
129449,1081,2020-12-12,fr,finance,active
129452,816,2021-01-09,en,manager,deleted
129453,27,2019-02-27,de,manager,active
129455,995,2020-04-05,en,manager,deleted
129457,876,2021-10-24,en,manager,deleted
129460,1376,2020-08-20,no,finance,active
129461,147,2020-08-02,de,finance,active
129463,1110,2020-06-16,fr,manager,active
129465,723,2021-01-28,en,master,deleted
129468,105,2019-12-06,de,master,active
129471,1010,2020-07-15,en,finance,deleted
129472,1445,2020-02-06,no,finance,deleted
129475,797,2019-07-04,en,finance,active
129477,979,2020-12-18,en,master,deleted
129479,1217,2020-11-20,se,master,deleted
129481,608,2020-10-31,ua,master,active
129483,1322,2021-04-06,se,manager,active
129486,431,2021-03-25,es,master,deleted
129488,51,2020-11-25,de,finance,deleted
129491,1071,2021-11-08,fr,manager,active
129492,1419,2019-11-13,no,finance,active
129495,590,2020-08-25,ua,manager,deleted
129496,34,2019-10-18,de,manager,active
129499,1358,2019-03-23,no,manager,active
129501,740,2019-10-12,en,manager,active
129502,608,2020-05-04,ua,manager,deleted
129505,133,2020-08-27,de,master,deleted
129507,397,2020-08-28,it,master,active
129509,521,2021-12-22,ua,master,awaiting_confirmation
129511,797,2020-04-23,en,finance,deleted
129513,1087,2019-02-17,fr,finance,deleted
129514,634,2019-08-31,ua,master,deleted
129517,880,2020-05-05,en,manager,active
129519,1201,2021-07-27,fr,master,active
129520,494,2019-02-11,ua,master,active
129523,874,2021-11-10,en,manager,deleted
129525,569,2021-08-23,ua,finance,active
129526,992,2019-11-24,en,master,active
129529,1037,2019-08-28,en,finance,active
129532,395,2021-09-05,it,manager,deleted
129533,23,2021-05-30,de,manager,deleted
129535,697,2019-05-31,en,finance,active
129538,1006,2021-04-10,en,finance,deleted
129539,611,2019-10-21,ua,manager,deleted
129541,883,2021-07-07,en,master,active
129542,1054,2021-08-01,en,master,deleted
129544,422,2020-08-23,es,finance,active
129546,702,2020-11-27,en,manager,deleted
129549,1075,2019-07-29,fr,manager,deleted
129551,1180,2020-09-13,fr,master,deleted
129552,139,2019-07-12,de,manager,active
129553,864,2019-02-22,en,manager,active
129554,466,2021-04-14,ua,master,active
129556,60,2020-09-26,de,finance,active
129557,295,2020-08-14,en,manager,active
129560,422,2020-09-28,es,finance,active
129562,608,2021-11-06,ua,finance,active
129563,624,2021-03-02,ua,finance,deleted
129564,486,2021-09-04,ua,finance,deleted
129565,1019,2021-09-25,en,finance,active
129567,105,2021-05-10,de,finance,deleted
129569,1462,2020-01-06,no,manager,active
129572,235,2021-01-07,ru,finance,active
129574,99,2020-07-27,de,master,deleted
129575,910,2019-01-18,en,manager,deleted
129578,1239,2019-12-28,se,finance,deleted
129580,466,2019-01-25,ua,master,active
129581,515,2019-11-06,ua,finance,active
129583,1344,2019-04-01,ru,master,active
129584,464,2021-08-02,ua,manager,deleted
129585,792,2020-05-07,en,finance,active
129586,797,2020-09-11,ua,finance,deleted
129589,955,2021-06-16,en,manager,active
129592,383,2021-11-06,it,master,deleted
129593,519,2021-04-08,ua,manager,active
129596,418,2021-05-09,es,finance,active
129597,362,2019-02-28,it,finance,active
129600,547,2020-08-29,ua,master,active
129603,781,2020-10-07,en,master,active
129604,1189,2020-11-27,fr,manager,deleted
129605,435,2021-03-18,es,finance,active
129606,1315,2020-12-21,se,finance,active
129609,475,2020-12-08,ua,finance,deleted
129611,1168,2019-05-12,fr,master,deleted
129614,582,2020-11-07,ua,finance,deleted
129615,930,2020-06-07,en,manager,active
129618,957,2021-08-22,en,finance,deleted
129620,1279,2020-07-04,se,manager,deleted
129622,1217,2019-11-06,se,finance,active
129623,1348,2021-10-27,no,manager,active
129624,147,2019-07-30,de,manager,active
129627,923,2019-09-30,en,finance,deleted
129628,1369,2019-07-27,no,manager,active
129631,425,2020-08-13,es,master,deleted
129632,694,2021-03-08,en,master,deleted
129635,9,2021-11-06,de,finance,active
129637,1010,2020-04-12,en,master,deleted
129640,912,2019-06-27,en,manager,active
129641,337,2020-11-25,it,finance,active
129644,1315,2020-09-24,se,manager,active
129647,969,2019-03-04,en,manager,deleted
129650,63,2020-12-03,de,finance,active
129652,544,2019-06-05,ua,master,active
129654,1308,2019-04-19,se,manager,deleted
129657,775,2020-12-02,en,master,deleted
129660,801,2020-02-07,en,master,deleted
129663,1136,2021-06-23,fr,manager,active
129666,979,2019-12-07,en,manager,active
129668,407,2021-08-28,es,master,deleted
129671,418,2019-02-17,ru,finance,active
129672,263,2021-05-26,en,finance,active
129674,325,2019-08-24,en,manager,active
129676,1207,2020-03-14,fr,finance,deleted
129678,431,2019-03-14,es,master,deleted
129681,955,2020-06-05,en,manager,active
129683,21,2020-04-14,de,master,deleted
129685,524,2021-11-18,ua,master,deleted
129686,401,2020-09-26,it,finance,active
129689,192,2019-06-28,ru,manager,active
129691,480,2021-06-04,ua,master,active
129693,571,2021-01-21,ua,manager,active
129694,1060,2020-02-22,en,master,active
129697,1197,2019-06-01,fr,manager,deleted
129699,1271,2021-05-04,en,finance,deleted
129702,17,2020-06-13,de,master,deleted
129704,147,2021-07-07,de,finance,active
129707,547,2020-04-28,ua,master,deleted
129709,1021,2019-04-15,en,manager,active
129711,425,2021-01-18,ua,master,deleted
129712,150,2021-04-14,de,finance,active
129713,137,2021-11-09,de,manager,deleted
129715,337,2020-11-26,it,manager,deleted
129717,1427,2021-09-24,no,master,deleted
129719,228,2020-06-05,ru,finance,active
129722,512,2019-09-05,ua,manager,deleted
129725,390,2020-05-09,it,master,deleted
129726,122,2020-06-05,de,master,deleted
129728,1195,2021-07-14,fr,finance,deleted
129731,39,2019-08-01,de,master,active
129734,364,2020-06-22,it,manager,deleted
129736,366,2019-01-05,it,manager,deleted
129737,105,2019-04-21,de,finance,active
129738,1315,2021-06-09,se,master,active
129739,425,2020-02-25,es,master,active
129741,362,2021-08-21,it,master,deleted
129742,620,2019-08-31,ua,finance,active
129744,880,2019-05-08,en,finance,active
129745,902,2021-05-28,en,master,active
129748,1311,2021-07-17,se,finance,active
129749,279,2019-08-06,en,master,deleted
129752,515,2020-06-27,ua,finance,deleted
129753,1112,2021-09-17,fr,master,deleted
129755,1271,2021-07-07,se,manager,deleted
129757,87,2020-10-16,de,manager,active
129758,1239,2019-07-08,se,finance,deleted
129761,1311,2019-12-28,se,finance,active
129764,276,2020-01-31,en,master,deleted
129766,624,2020-06-03,ua,finance,active
129769,575,2021-04-04,ua,finance,deleted
129770,1168,2019-08-29,fr,master,active
129771,1285,2019-02-18,se,finance,active
129774,373,2020-02-23,it,finance,deleted
129775,440,2021-06-10,es,manager,active
129777,656,2019-03-01,ua,master,deleted
129778,301,2019-12-14,en,master,active
129779,508,2020-09-19,ua,master,active
129782,799,2019-02-03,en,finance,deleted
129783,567,2020-11-21,ua,master,deleted
129785,1180,2020-01-27,fr,manager,active
129788,325,2019-02-11,en,master,active
129790,392,2021-02-19,it,master,deleted
129791,590,2019-05-09,ua,master,deleted
129792,1342,2019-03-01,se,finance,active
129794,17,2020-05-21,de,master,active
129797,967,2019-08-08,en,finance,deleted
129798,582,2019-05-25,ua,manager,active
129801,854,2019-07-19,en,master,deleted
129802,1458,2021-11-20,no,master,deleted
129805,952,2020-01-29,en,master,deleted
129806,209,2019-06-11,ru,master,deleted
129808,828,2019-06-26,en,manager,deleted
129810,79,2020-01-01,de,manager,deleted
129812,912,2020-05-05,en,finance,deleted
129815,992,2019-03-06,en,master,deleted
129817,742,2019-07-12,en,master,active
129819,1217,2020-04-22,se,master,deleted
129822,1308,2020-06-16,se,finance,deleted
129824,561,2020-03-17,ua,manager,active
129826,752,2021-03-26,en,finance,deleted
129828,81,2020-05-14,de,master,deleted
129829,631,2019-11-16,ua,manager,deleted
129832,1335,2020-05-22,se,master,deleted
129835,667,2021-09-10,ua,master,active
129837,1351,2020-07-05,no,master,active
129839,960,2019-04-29,en,manager,active
129842,1156,2019-09-28,fr,manager,deleted
129843,702,2020-10-04,en,finance,deleted
129844,353,2020-06-18,it,finance,deleted
129846,94,2021-07-09,de,master,deleted
129848,223,2021-04-21,ru,manager,active
129851,967,2021-09-25,en,master,active
129852,613,2019-10-19,ua,manager,active
129853,119,2020-09-06,de,master,deleted
129854,681,2021-03-04,en,master,active
129856,1221,2020-12-17,se,finance,active
129857,364,2019-03-21,it,master,active
129858,392,2020-11-20,it,finance,active
129859,456,2020-06-08,es,finance,deleted
129860,983,2019-09-30,ua,manager,active
129861,1191,2021-05-19,fr,master,deleted
129864,1207,2021-11-19,fr,finance,deleted
129865,789,2019-03-20,en,finance,active
129868,1246,2019-11-04,se,master,active
129871,746,2021-03-10,ua,master,active
129874,1413,2021-03-16,no,finance,deleted
129877,170,2021-06-22,de,master,deleted
129879,559,2020-04-14,ua,finance,deleted
129882,5,2021-07-28,de,manager,deleted
129885,846,2019-12-03,en,manager,deleted
129888,1187,2019-10-09,fr,finance,active
129891,175,2021-10-10,de,manager,deleted
129893,1449,2019-01-20,no,manager,active
129896,983,2020-12-04,en,manager,deleted
129897,538,2021-08-31,ru,master,active
129900,371,2020-10-27,it,finance,active
129901,530,2020-12-13,ua,finance,deleted
130150,475,2021-09-04,ua,manager,active
129903,808,2021-12-06,en,master,awaiting_confirmation
129906,816,2020-04-20,en,master,deleted
129909,1012,2020-03-10,en,finance,active
129912,497,2021-07-25,ua,manager,active
129914,866,2021-06-11,en,master,deleted
129916,910,2019-01-19,en,master,deleted
129919,1171,2019-08-29,fr,master,deleted
129920,854,2020-02-14,en,master,active
129921,1338,2020-10-30,se,master,active
129924,891,2021-03-15,en,master,active
129926,1348,2021-06-17,no,master,active
129928,1300,2019-12-21,se,master,deleted
129929,475,2020-09-30,ua,master,active
129930,387,2020-03-17,it,manager,deleted
129932,337,2019-11-23,it,master,deleted
129935,692,2020-09-27,en,master,active
129937,1289,2020-11-28,se,manager,deleted
129938,165,2021-04-02,de,finance,active
129940,1107,2019-10-12,fr,master,deleted
129943,1068,2019-12-23,ua,master,active
129945,941,2021-04-29,en,finance,deleted
129948,582,2020-07-11,ua,manager,active
129951,1391,2020-05-21,no,manager,active
129952,874,2019-07-31,en,master,active
129953,1110,2021-04-11,fr,master,active
129956,471,2019-04-02,ua,master,active
129959,1066,2021-10-25,en,master,active
129961,1300,2020-10-16,se,master,deleted
129962,17,2019-05-03,de,master,deleted
129963,775,2021-10-20,en,finance,deleted
129964,580,2021-11-02,ua,master,active
129967,105,2020-10-18,de,manager,active
129968,603,2020-03-24,ua,finance,deleted
129970,292,2019-09-09,en,finance,active
129972,789,2021-07-15,en,master,active
129974,816,2020-09-03,en,master,deleted
129975,333,2019-07-21,it,master,active
129977,243,2020-03-31,ru,master,deleted
129980,515,2021-05-01,ua,master,active
129983,119,2019-12-02,de,finance,deleted
129984,1006,2020-09-23,en,master,deleted
129986,494,2020-05-09,ua,finance,active
129988,797,2020-11-29,en,finance,active
129991,593,2020-02-26,ua,master,active
129993,1346,2019-12-06,se,manager,active
129995,533,2021-04-05,ua,master,active
129997,196,2019-04-06,ru,manager,active
130000,983,2020-01-12,en,master,active
130002,575,2020-11-18,ua,finance,deleted
130003,1207,2020-11-29,fr,finance,active
130005,789,2021-04-22,en,master,active
130007,1054,2020-08-01,en,finance,deleted
130010,1273,2020-04-16,se,finance,deleted
130012,969,2021-07-03,en,master,deleted
130014,1367,2019-01-06,no,master,deleted
130016,569,2019-11-13,ua,finance,deleted
130018,801,2019-03-05,en,manager,active
130020,822,2019-12-26,en,manager,deleted
130023,1156,2021-05-12,fr,master,deleted
130025,172,2019-02-22,de,master,deleted
130027,569,2021-09-04,ua,master,active
130028,368,2021-04-08,it,master,deleted
130031,738,2020-02-25,en,master,deleted
130034,816,2021-02-12,en,finance,active
130036,1116,2021-05-14,fr,master,active
130037,1087,2019-08-16,fr,manager,active
130039,15,2021-09-27,de,finance,deleted
130040,1397,2019-03-22,no,finance,active
130041,557,2020-12-25,ua,finance,active
130044,587,2019-03-07,ua,manager,active
130047,1129,2020-12-12,fr,master,deleted
130049,976,2021-01-24,en,master,deleted
130051,1289,2019-03-04,se,manager,active
130053,139,2019-07-12,de,manager,deleted
130056,667,2019-05-22,en,manager,deleted
130059,228,2019-01-28,ru,finance,deleted
130060,887,2019-05-20,en,manager,active
130063,1213,2021-10-20,se,manager,deleted
130066,1401,2021-04-02,en,manager,deleted
130067,9,2020-05-17,de,finance,active
130070,887,2021-04-14,en,manager,active
130071,182,2020-05-12,ru,master,active
130074,1066,2019-12-21,en,manager,deleted
130076,307,2019-08-22,en,master,deleted
130077,1311,2019-11-04,se,finance,deleted
130080,660,2019-05-27,ua,manager,deleted
