User ID,ID,Transaction Value,Commission,Processing Cost,Promo Code Cost,Inter Gta Tion Cost,Destination ID,Departure Date,Arrival Date,Created Date
129623,1254920,1501,177.118,82.2548,,,589,2022-05-14,2022-04-14,2022-04-08
129623,1254922,1535,151.965,86.4205,50,25.481,1030,2022-07-16,2022-06-28,2022-04-14
129623,1254925,6511,638.078,289.7395,,136.731,276,2022-05-20,2022-05-05,2022-05-02
129623,1254929,2590,290.08,134.939,150,60.347,129,2022-06-16,2022-05-27,2022-04-22
129623,1254931,5085,554.265,302.049,,,147,2022-06-02,2022-06-01,2022-04-16
129623,1254936,5608,572.016,235.536,100,,133,2022-04-09,2022-04-01,2022-02-06
129623,1254942,6758,777.17,405.48,100,153.4066,1238,2022-06-25,2022-06-10,2022-05-06
129623,1254947,8123,844.792,395.5901,100,199.8258,1444,2022-03-31,2022-03-04,2021-12-27
129623,1254950,2130,189.57,112.677,100,47.712,229,2022-03-21,2022-03-01,2022-01-24
129623,1254951,2360,250.16,106.908,50,,1094,2022-07-06,2022-06-06,2022-04-11
129623,1254955,5948,689.968,308.7012,,146.3208,498,2022-01-27,2021-12-31,2021-11-13
129624,1254959,5688,506.232,286.6752,,,477,2020-02-06,2020-01-24,2019-12-07
129624,1254962,6215,646.36,318.208,,107.5195,410,2019-10-22,2019-10-15,2019-08-27
129624,1254967,6903,676.494,365.859,100,160.1496,252,2019-10-10,2019-09-20,2019-08-15
129624,1254970,7597,622.954,347.1829,,170.1728,56,2020-03-09,2020-02-15,2019-11-18
129624,1254972,4190,377.1,227.517,50,,933,2020-03-10,2020-03-06,2020-01-01
129624,1254976,1954,234.48,91.4472,100,39.4708,1367,2019-10-16,2019-10-11,2019-09-04
129624,1254981,5091,483.645,289.6779,100,112.5111,1032,2020-03-27,2020-02-26,2020-01-15
129624,1254982,6336,614.592,347.8464,50,,433,2020-05-15,2020-05-13,2020-02-15
129624,1254985,3359,312.387,197.5092,,52.7363,1124,2020-01-23,2019-12-29,2019-12-21
129624,1254988,3788,435.62,223.1132,150,57.1988,514,2019-12-21,2019-12-05,2019-09-21
129627,1254994,3328,362.752,147.0976,100,,723,2020-02-08,2020-01-28,2020-01-07
129627,1254997,2621,306.657,136.8162,150,42.1981,828,2020-04-21,2020-04-14,2020-03-29
129627,1255001,7501,630.084,405.054,,,1287,2020-04-30,2020-04-11,2020-03-08
129627,1255004,2063,167.103,107.276,100,39.8159,189,2020-03-30,2020-03-10,2020-02-05
129627,1255005,6926,748.008,371.2336,150,150.2942,663,2019-12-14,2019-12-01,2019-11-28
129627,1255008,4653,455.994,230.3235,,,157,2020-01-09,2020-01-05,2019-12-17
129627,1255010,5315,584.65,218.4465,,113.741,1017,2020-05-09,2020-04-11,2020-02-03
129627,1255013,8204,779.38,475.832,150,137.8272,1065,2020-04-24,2020-04-23,2020-03-07
129627,1255016,4512,406.08,217.0272,50,97.9104,75,2020-03-12,2020-02-22,2019-11-21
129627,1255021,7694,653.99,459.3318,,142.339,1032,2020-04-02,2020-03-28,2020-03-16
129627,1255024,2205,242.55,108.2655,,47.8485,1307,2020-01-20,2020-01-04,2019-11-28
129628,1255029,8034,819.468,376.7946,150,173.5344,937,2020-03-18,2020-03-03,2019-12-29
129628,1255034,7823,696.247,423.2243,50,174.4529,1424,2019-11-19,2019-11-16,2019-10-31
129628,1255038,5954,476.32,339.9734,100,122.057,242,2020-02-13,2020-01-19,2019-12-31
129628,1255041,8042,908.746,369.1278,50,147.1686,175,2020-03-26,2020-03-02,2020-01-26
129628,1255046,3191,357.392,131.4692,100,54.247,1417,2020-06-05,2020-05-09,2020-02-11
129628,1255049,5124,614.88,264.9108,,99.918,1104,2020-02-03,2020-01-06,2019-12-21
129628,1255050,3938,401.676,192.5682,150,92.1492,765,2020-04-08,2020-03-27,2020-01-22
129628,1255052,2862,280.476,131.3658,150,67.5432,977,2020-04-07,2020-04-05,2020-01-11
129628,1255054,3979,342.194,230.3841,50,61.6745,320,2020-01-09,2020-01-05,2019-11-17
129628,1255057,6426,751.842,278.2458,100,139.4442,1032,2020-01-28,2020-01-25,2019-12-27
129631,1255058,2471,279.223,118.608,,56.833,1234,2021-02-03,2021-01-10,2020-12-15
129631,1255062,6144,614.4,310.272,,129.024,229,2021-04-20,2021-04-02,2021-01-11
129631,1255068,5001,520.104,256.5513,,106.5213,548,2021-03-11,2021-02-16,2021-01-23
129631,1255072,8079,678.636,329.6232,150,145.422,538,2021-03-18,2021-02-21,2020-12-18
129631,1255073,7949,786.951,410.9633,,166.1341,959,2020-12-06,2020-11-06,2020-09-20
129631,1255076,7467,754.167,419.6454,50,135.8994,756,2021-03-18,2021-02-20,2020-12-13
129631,1255082,5966,536.94,275.0326,150,103.2118,392,2020-12-17,2020-11-28,2020-10-26
129631,1255083,7463,880.634,410.465,,146.2748,1023,2021-04-09,2021-03-26,2021-01-11
129631,1255084,1708,203.252,93.2568,150,38.43,714,2021-05-11,2021-05-05,2021-01-28
129631,1255089,1758,179.316,85.7904,50,,1084,2020-10-01,2020-09-23,2020-09-16
129631,1255093,7981,798.1,351.9621,,,129,2020-12-25,2020-12-23,2020-10-11
129632,1255095,8027,882.97,372.4528,150,166.9616,567,2021-07-06,2021-06-22,2021-03-27
129632,1255096,1907,181.165,98.7826,150,37.1865,165,2021-12-06,2021-11-21,2021-08-30
129632,1255100,1646,167.892,94.1512,,,883,2021-09-27,2021-09-05,2021-07-30
129632,1255102,4617,429.381,223.9245,100,108.0378,1174,2021-08-17,2021-08-16,2021-06-26
129632,1255105,8144,871.408,355.0784,,198.7136,1032,2021-07-12,2021-07-05,2021-06-17
129632,1255111,2692,228.82,124.9088,50,54.1092,1021,2021-09-16,2021-09-06,2021-08-18
129632,1255115,6782,779.93,318.754,100,124.1106,377,2021-06-25,2021-06-15,2021-05-09
129635,1255117,1671,187.152,82.8816,,27.5715,465,2022-06-18,2022-05-24,2022-04-23
129635,1255122,1926,202.23,105.7374,,,21,2022-02-20,2022-02-03,2021-11-24
129635,1255125,1890,192.78,106.029,,37.422,798,2022-01-30,2022-01-17,2021-12-08
129635,1255131,8303,788.785,494.8588,100,176.8539,731,2022-04-23,2022-03-29,2022-01-19
129635,1255134,6942,659.49,315.1668,,,316,2022-03-04,2022-02-22,2021-12-15
129635,1255138,2029,235.364,92.5224,150,,295,2022-03-19,2022-02-23,2021-11-21
129635,1255141,4574,489.418,214.0632,,108.4038,631,2022-04-17,2022-04-08,2022-02-04
129635,1255145,5196,452.052,300.8484,150,92.4888,610,2022-09-05,2022-08-10,2022-05-13
129635,1255146,7123,626.824,377.519,,176.6504,999,2022-03-28,2022-03-21,2021-12-11
129635,1255147,2353,242.359,134.5916,50,47.5306,127,2022-04-29,2022-04-18,2022-03-23
129635,1255152,6517,749.455,302.3888,,,175,2022-02-20,2022-02-19,2022-02-07
129635,1255155,1514,165.026,80.8476,50,,954,2022-02-01,2022-01-30,2021-11-23
129637,1255158,8411,790.634,410.4568,100,,276,2021-02-03,2021-01-05,2020-09-27
129637,1255159,7831,822.255,360.226,100,164.451,1393,2020-07-08,2020-06-09,2020-04-17
129637,1255163,7893,884.016,371.7603,150,,108,2020-10-03,2020-09-22,2020-06-21
129637,1255169,6548,569.676,275.6708,,,638,2020-12-08,2020-11-22,2020-10-10
129637,1255170,2825,333.35,148.3125,,67.5175,1111,2020-10-21,2020-09-25,2020-06-27
129637,1255172,6153,602.994,294.1134,150,111.9846,857,2020-09-22,2020-09-02,2020-08-12
129637,1255178,4371,476.439,260.0745,,,60,2020-11-19,2020-11-03,2020-10-22
129637,1255179,2689,231.254,121.8117,150,42.4862,1201,2020-10-21,2020-09-22,2020-08-01
129637,1255185,6768,798.624,385.0992,50,137.3904,374,2020-12-02,2020-11-25,2020-09-16
129637,1255189,2786,284.172,128.156,100,48.755,570,2020-10-12,2020-09-27,2020-08-01
129637,1255194,3434,285.022,204.323,,,597,2020-07-11,2020-06-24,2020-05-21
129637,1255195,4537,503.607,242.7295,50,,1013,2020-12-01,2020-11-06,2020-08-18
129637,1255200,4176,375.84,248.472,50,69.3216,714,2020-11-09,2020-10-22,2020-10-02
129640,1255201,3889,365.566,195.2278,100,72.7243,1023,2019-08-14,2019-08-02,2019-07-13
129640,1255203,8037,803.7,429.1758,100,,1251,2019-11-07,2019-10-11,2019-09-29
129640,1255204,7898,766.106,359.359,50,,438,2020-01-09,2020-01-01,2019-12-31
129640,1255209,7457,686.044,301.2628,150,,449,2020-03-10,2020-03-08,2019-12-20
129640,1255213,4300,455.8,191.78,100,,111,2020-02-15,2020-01-23,2019-12-21
129640,1255215,4337,459.722,193.4302,50,108.425,603,2019-12-12,2019-11-29,2019-09-10
129640,1255219,2699,259.104,140.0781,,61.2673,1030,2019-10-27,2019-09-27,2019-09-24
129640,1255221,7178,760.868,319.421,50,147.8668,1166,2020-01-04,2019-12-19,2019-11-23
129640,1255224,8346,734.448,480.7296,150,207.8154,463,2020-01-18,2020-01-02,2019-11-14
129641,1255226,2421,280.836,107.0082,,,503,2021-03-13,2021-02-16,2021-01-23
129641,1255228,8416,841.6,462.88,50,,1248,2021-07-11,2021-06-25,2021-06-12
129641,1255232,8473,940.503,386.3688,150,138.9572,1098,2021-07-15,2021-06-23,2021-04-26
129641,1255235,1941,215.451,95.109,,,712,2021-08-20,2021-07-31,2021-05-04
129641,1255239,7833,853.797,386.1669,50,135.5109,801,2021-07-01,2021-06-24,2021-06-08
129641,1255245,3053,247.293,127.3101,,55.5646,453,2021-07-09,2021-06-10,2021-04-05
129641,1255248,5859,650.349,310.527,100,,640,2021-02-02,2021-01-29,2021-01-07
129641,1255250,3935,362.02,189.667,100,,1293,2021-04-20,2021-03-26,2020-12-18
129641,1255251,7969,900.497,470.171,,160.1769,514,2021-04-05,2021-03-17,2021-03-04
129641,1255253,3749,326.163,212.9432,50,71.6059,605,2021-06-01,2021-05-07,2021-03-28
129644,1255256,2978,327.58,178.3822,,59.56,638,2021-04-13,2021-03-31,2021-03-03
129644,1255259,7811,913.887,460.849,,138.2547,41,2021-01-26,2021-01-01,2020-10-12
129644,1255260,3897,397.494,173.4165,,68.9769,276,2021-04-03,2021-03-10,2020-12-12
129644,1255266,7619,799.995,380.1881,100,,864,2021-01-19,2021-01-09,2020-10-17
129644,1255271,5526,469.71,245.907,100,137.0448,500,2021-06-12,2021-05-16,2021-02-16
129644,1255277,1644,143.028,89.4336,50,,1132,2021-01-12,2021-01-03,2020-10-29
129644,1255280,2107,176.988,105.35,150,44.0363,189,2021-01-14,2020-12-29,2020-11-18
129644,1255284,1960,225.4,109.564,,44.296,651,2021-04-10,2021-03-22,2021-02-07
129644,1255286,2040,189.72,87.516,,32.436,392,2021-06-02,2021-05-05,2021-02-11
129647,1255292,6915,815.97,376.8675,100,170.109,413,2019-10-25,2019-10-05,2019-09-13
129647,1255294,6099,634.296,297.0213,150,125.0295,310,2019-06-17,2019-06-09,2019-05-16
129647,1255295,4446,391.248,235.1934,100,89.8092,1010,2019-10-24,2019-10-14,2019-07-17
129647,1255298,6890,737.23,394.108,50,169.494,726,2019-08-19,2019-07-28,2019-07-01
129647,1255304,1544,132.784,66.392,100,29.0272,383,2019-05-27,2019-05-05,2019-03-06
129647,1255306,8494,857.894,418.7542,50,,103,2019-09-20,2019-08-27,2019-06-10
129647,1255307,8398,739.024,401.4244,150,184.756,313,2019-08-08,2019-07-30,2019-05-08
129647,1255313,7707,855.477,424.6557,100,157.9935,850,2019-06-24,2019-06-14,2019-04-22
129647,1255315,2670,264.33,152.19,50,56.604,1367,2019-04-28,2019-04-10,2019-03-09
129647,1255319,7574,749.826,320.3802,,118.9118,290,2019-04-26,2019-04-21,2019-03-30
129647,1255324,7981,750.214,413.4158,100,,58,2019-06-15,2019-05-28,2019-05-14
129647,1255330,5523,574.392,276.15,,118.1922,857,2019-08-07,2019-07-14,2019-06-25
129647,1255332,3644,324.316,212.4452,150,72.1512,790,2019-12-03,2019-12-02,2019-09-12
129650,1255334,5045,534.77,281.511,150,97.873,1188,2021-04-24,2021-04-07,2021-01-09
129650,1255339,6065,618.63,329.3295,150,118.874,720,2021-06-20,2021-05-30,2021-04-02
129650,1255341,5096,433.16,204.3496,100,126.3808,1271,2021-05-12,2021-04-29,2021-02-14
129650,1255347,2014,195.358,113.1868,50,,1074,2021-09-26,2021-09-04,2021-06-02
129650,1255353,2059,203.841,113.6568,,42.2095,45,2021-06-09,2021-05-10,2021-02-28
129650,1255354,5915,532.35,267.9495,150,130.13,86,2021-05-23,2021-05-21,2021-04-20
129650,1255359,4914,417.69,262.899,,95.3316,750,2021-04-06,2021-04-05,2021-02-21
129652,1255362,2735,246.15,109.4,100,,739,2020-01-03,2019-12-21,2019-09-29
129652,1255368,4598,436.81,248.7518,100,80.9248,344,2019-08-13,2019-07-31,2019-06-19
129652,1255372,3346,271.026,135.1784,150,55.8782,496,2020-02-19,2020-02-02,2019-11-17
129652,1255375,1995,217.455,85.1865,100,40.8975,249,2019-07-09,2019-07-08,2019-07-04
129652,1255381,7113,810.882,399.7506,100,146.5278,163,2019-12-28,2019-12-17,2019-10-25
129652,1255387,7975,653.95,368.445,100,149.93,929,2020-02-26,2020-02-04,2019-10-27
129652,1255392,5908,703.052,261.7244,100,104.5716,1061,2019-11-28,2019-11-03,2019-10-09
129652,1255396,5934,599.334,266.4366,,,45,2019-12-31,2019-12-11,2019-09-03
129652,1255399,5599,509.509,314.6638,50,120.3785,325,2019-10-29,2019-10-08,2019-10-03
129654,1255402,6997,615.736,377.1383,50,111.952,498,2019-12-12,2019-11-17,2019-08-31
129654,1255403,8398,839.8,452.6522,50,156.2028,453,2020-01-14,2019-12-17,2019-10-07
129654,1255408,5706,570.6,292.7178,,94.149,449,2020-01-02,2019-12-16,2019-10-14
129654,1255414,1565,172.15,74.9635,100,26.918,874,2020-02-11,2020-01-28,2019-10-29
129654,1255415,6369,694.221,377.0448,50,132.4752,777,2020-01-15,2019-12-21,2019-10-30
129654,1255418,7644,680.316,421.1844,100,,1185,2019-10-16,2019-09-26,2019-08-04
129654,1255419,5643,553.014,326.1654,,112.86,313,2019-09-10,2019-08-30,2019-06-04
129654,1255425,7598,866.172,395.096,,162.5972,767,2019-10-09,2019-09-29,2019-07-21
129654,1255427,2477,265.039,113.942,,53.2555,951,2019-11-04,2019-10-22,2019-10-11
129654,1255429,2589,287.379,147.573,150,,876,2020-01-15,2019-12-26,2019-09-21
129657,1255430,4253,348.746,178.626,100,104.1985,1156,2021-06-28,2021-06-22,2021-06-10
129657,1255433,1702,165.094,90.7166,50,29.6148,463,2021-05-05,2021-05-04,2021-03-24
129657,1255439,6021,590.058,317.9088,100,103.5612,946,2021-03-24,2021-03-07,2021-01-31
129657,1255443,7568,650.848,426.0784,,161.9552,674,2021-07-13,2021-06-28,2021-05-13
129657,1255446,8298,962.568,390.006,,135.2574,1027,2021-07-30,2021-07-25,2021-05-18
129657,1255451,4873,423.951,230.4929,100,120.3631,954,2021-05-02,2021-05-01,2021-02-17
129657,1255457,5008,480.768,209.8352,100,106.6704,54,2021-06-21,2021-06-20,2021-03-21
129657,1255463,2101,216.403,88.242,100,50.8442,68,2021-07-24,2021-06-26,2021-06-20
129657,1255466,3154,283.86,166.5312,50,,147,2021-09-06,2021-08-08,2021-04-30
129657,1255470,3121,327.705,143.8781,50,,674,2021-06-18,2021-06-15,2021-06-07
129657,1255472,3728,357.888,158.8128,150,,91,2021-03-04,2021-02-14,2020-12-17
129657,1255478,1843,199.044,75.3787,100,,1191,2021-07-20,2021-07-05,2021-06-04
129657,1255482,7342,829.646,429.507,50,,914,2021-07-16,2021-07-14,2021-04-08
129660,1255485,7789,880.157,444.7519,150,140.9809,1072,2020-10-15,2020-10-05,2020-07-30
129660,1255488,4749,451.155,220.3536,50,,377,2020-03-14,2020-03-09,2020-02-10
129660,1255491,2181,178.842,119.0826,100,,739,2020-08-14,2020-08-10,2020-06-08
129660,1255497,6573,538.986,377.2902,50,136.0611,523,2020-04-19,2020-03-29,2020-03-15
129660,1255501,3260,303.18,174.41,100,,1275,2020-03-07,2020-02-26,2020-02-17
129660,1255503,3698,332.82,164.9308,,72.4808,1158,2020-06-03,2020-05-23,2020-05-16
129660,1255506,5652,576.504,227.2104,,97.7796,449,2020-05-05,2020-04-24,2020-04-03
129660,1255512,4367,375.562,219.2234,150,91.2703,43,2020-09-02,2020-08-23,2020-08-08
129660,1255514,6300,623.7,277.83,150,107.1,591,2020-02-28,2020-02-27,2020-02-12
129660,1255520,7320,746.64,366,100,134.688,1231,2020-12-03,2020-11-06,2020-08-15
129660,1255522,7991,894.992,404.3446,50,124.6596,491,2020-06-20,2020-06-18,2020-04-07
129663,1255527,8268,677.976,346.4292,150,127.3272,115,2022-01-13,2022-01-04,2021-11-17
129663,1255529,7993,927.188,450.8052,50,,683,2022-01-07,2021-12-30,2021-12-20
129663,1255534,3860,320.38,227.354,50,59.058,63,2021-12-25,2021-11-30,2021-09-28
129663,1255540,6941,583.044,329.6975,,,933,2022-03-21,2022-03-12,2022-01-01
129663,1255546,2405,259.74,131.313,50,57.9605,894,2021-08-13,2021-08-07,2021-07-06
129663,1255551,5744,476.752,306.1552,150,114.3056,444,2022-01-23,2021-12-30,2021-09-25
129663,1255553,8004,904.452,381.7908,100,171.2856,227,2022-02-11,2022-01-12,2021-12-13
129663,1255557,8089,703.743,448.9395,150,186.047,202,2022-01-08,2021-12-25,2021-09-27
129663,1255561,6712,704.76,328.2168,150,166.4576,257,2022-01-10,2021-12-29,2021-11-06
129663,1255563,5381,608.053,316.9409,100,,954,2022-01-23,2022-01-01,2021-12-17
129666,1255565,8281,761.852,473.6732,100,,992,2020-06-21,2020-05-23,2020-04-10
129666,1255570,7674,798.096,360.678,150,,1111,2020-05-07,2020-05-04,2020-02-04
129666,1255575,6137,527.782,366.3789,150,,255,2020-04-24,2020-04-10,2020-01-23
129666,1255578,4810,437.71,253.968,,104.858,1238,2020-07-01,2020-06-16,2020-05-31
129666,1255583,6738,774.87,320.7288,150,,763,2020-08-22,2020-07-28,2020-06-13
129666,1255589,7771,924.749,347.3637,,127.4444,666,2020-04-07,2020-03-28,2020-01-21
129666,1255592,7451,752.551,333.0597,,111.765,906,2020-10-12,2020-09-22,2020-06-24
129666,1255595,4510,437.47,254.364,150,75.317,542,2020-02-20,2020-01-26,2020-01-25
129666,1255597,4883,390.64,240.7319,100,97.1717,353,2020-07-26,2020-07-12,2020-05-12
129666,1255602,5609,588.945,307.9341,150,,1332,2020-07-20,2020-06-25,2020-03-18
129668,1255608,3809,361.855,179.7848,100,,220,2021-10-15,2021-09-17,2021-08-30
129668,1255613,2109,179.265,109.8789,150,38.5947,1271,2022-04-02,2022-03-11,2021-12-24
129668,1255617,2383,207.321,95.7966,100,45.0387,828,2022-01-02,2021-12-25,2021-10-16
129668,1255622,2614,230.032,126.779,,56.9852,883,2021-10-25,2021-10-12,2021-10-03
129668,1255628,7248,826.272,431.9808,50,108.72,413,2022-03-28,2022-03-26,2022-02-09
129668,1255630,8364,802.944,391.4352,150,157.2432,1300,2022-06-20,2022-06-11,2022-03-04
129668,1255633,2085,237.69,113.424,100,46.704,850,2022-03-06,2022-02-20,2022-01-22
129668,1255635,2766,229.578,164.0238,100,62.5116,1207,2022-04-19,2022-03-29,2022-02-06
129668,1255638,7071,572.751,423.5529,50,111.0147,88,2021-12-26,2021-12-07,2021-10-21
129668,1255641,3235,355.85,182.454,50,65.994,242,2022-02-01,2022-01-13,2021-12-24
129668,1255647,8488,865.776,488.9088,,179.9456,754,2022-03-24,2022-03-23,2022-02-13
129668,1255653,3771,343.161,207.405,50,63.7299,1218,2022-02-05,2022-01-18,2021-12-07
129671,1255654,3230,374.68,166.345,,70.737,157,2019-04-21,2019-04-01,2019-03-16
129671,1255659,8353,860.359,474.4504,150,146.1775,924,2019-09-28,2019-09-20,2019-07-03
129671,1255663,2379,242.658,110.3856,100,51.1485,493,2019-08-25,2019-08-19,2019-08-05
129671,1255667,4189,393.766,215.3146,150,,853,2019-07-25,2019-07-13,2019-05-25
129671,1255672,7838,681.906,329.196,,163.8142,920,2019-06-29,2019-06-10,2019-03-18
129671,1255678,6774,690.948,285.8628,50,,534,2019-08-19,2019-07-27,2019-07-15
129671,1255682,4719,556.842,230.7591,,75.0321,7,2019-08-24,2019-08-08,2019-08-04
129672,1255683,4130,433.65,194.523,50,80.948,75,2021-11-30,2021-11-27,2021-11-14
129672,1255687,6019,716.261,288.912,,143.2522,613,2021-12-13,2021-11-25,2021-10-05
129672,1255691,8189,663.309,489.7022,,144.1264,364,2021-12-11,2021-11-15,2021-11-13
129672,1255696,5346,588.06,223.4628,50,117.0774,1410,2021-08-11,2021-07-29,2021-07-24
129672,1255699,3441,313.131,150.0276,100,72.6051,813,2021-12-13,2021-12-07,2021-10-24
129672,1255701,5793,631.437,274.5882,150,,579,2021-12-23,2021-12-16,2021-10-07
129672,1255707,4006,416.624,177.8664,,,111,2021-11-25,2021-10-30,2021-10-06
129672,1255710,4271,384.39,243.447,100,76.4509,202,2021-08-20,2021-07-27,2021-06-30
129672,1255711,8437,818.389,391.4768,100,165.3652,534,2021-08-27,2021-08-14,2021-07-08
129672,1255715,8104,802.296,402.7688,150,162.8904,920,2021-12-01,2021-11-01,2021-10-03
129672,1255718,3002,327.218,121.2808,150,66.044,204,2021-11-29,2021-11-24,2021-09-14
129672,1255723,6147,676.17,291.9825,,,1054,2021-09-30,2021-09-19,2021-07-02
129674,1255725,4006,380.57,187.4808,100,,803,2019-11-17,2019-11-14,2019-09-24
129674,1255728,8161,840.583,384.3831,50,,1042,2020-06-01,2020-05-08,2020-03-10
129674,1255733,7903,663.852,464.6964,150,133.5607,224,2020-03-30,2020-03-21,2020-02-06
129674,1255735,5639,654.124,314.0923,,,1424,2020-02-04,2020-01-23,2019-11-25
129674,1255737,3244,376.304,150.1972,150,,257,2020-05-18,2020-05-12,2020-02-28
129674,1255738,5037,423.108,251.3463,,94.6956,503,2020-04-08,2020-03-11,2020-01-05
129674,1255741,2362,281.078,106.9986,150,40.8626,1030,2019-12-29,2019-12-06,2019-10-28
129674,1255742,4287,394.404,214.35,150,,975,2020-05-12,2020-04-13,2020-01-05
129676,1255743,4572,480.06,239.5728,50,73.6092,396,2020-10-02,2020-09-16,2020-09-03
129676,1255747,6780,772.92,343.068,50,147.804,135,2020-08-14,2020-08-02,2020-07-10
129676,1255748,7356,787.092,415.614,,171.3948,487,2020-07-14,2020-07-08,2020-05-10
129676,1255751,3634,428.812,211.1354,150,,723,2020-12-01,2020-11-05,2020-08-29
129676,1255755,5166,490.77,251.0676,,90.405,1118,2020-10-24,2020-09-30,2020-09-19
129676,1255756,7540,731.38,338.546,150,155.324,498,2020-11-09,2020-10-25,2020-09-12
129676,1255760,4097,442.476,207.7179,100,91.3631,1098,2020-11-20,2020-11-07,2020-08-30
129676,1255763,1580,178.54,70.942,50,31.284,48,2020-10-26,2020-10-06,2020-07-19
129676,1255766,5525,640.9,261.3325,,111.0525,523,2020-09-27,2020-09-15,2020-07-06
129678,1255768,4494,440.412,190.0962,150,81.3414,168,2019-09-13,2019-08-22,2019-06-12
129678,1255773,2209,260.662,92.5571,150,48.8189,782,2019-08-29,2019-08-28,2019-06-30
129678,1255777,1878,182.166,112.1166,,40.5648,465,2019-08-28,2019-08-04,2019-07-22
129678,1255780,1877,225.24,75.6431,50,,371,2019-10-23,2019-10-22,2019-09-17
129678,1255781,4460,468.3,187.32,100,,71,2019-08-08,2019-07-13,2019-06-27
129678,1255783,5427,558.981,240.9588,150,135.675,581,2019-11-03,2019-10-17,2019-09-03
129678,1255785,4391,395.19,247.2133,150,92.6501,759,2019-09-04,2019-08-21,2019-05-14
129678,1255791,4457,401.13,262.5173,50,73.5405,338,2019-12-22,2019-12-08,2019-09-23
129678,1255794,4697,521.367,280.4109,100,,173,2019-08-21,2019-07-25,2019-04-24
129678,1255795,6036,663.96,307.836,,,848,2019-09-23,2019-08-25,2019-05-22
129678,1255800,6434,598.362,377.0324,150,,45,2019-07-28,2019-07-11,2019-05-18
129681,1255805,7091,694.918,390.005,50,151.0383,60,2020-10-04,2020-09-19,2020-08-23
129681,1255809,6044,568.136,345.1124,,106.9788,299,2020-11-28,2020-11-12,2020-09-13
129681,1255815,6947,729.435,346.6553,150,138.2453,50,2020-08-27,2020-07-30,2020-06-25
129681,1255821,3051,274.59,137.6001,50,64.071,290,2020-09-23,2020-08-27,2020-08-24
129681,1255823,1996,159.68,109.78,,,687,2020-11-11,2020-10-20,2020-10-10
129681,1255829,1708,179.34,83.692,100,29.2068,1473,2020-09-28,2020-09-22,2020-07-13
129681,1255834,7067,840.973,423.3133,,164.6611,374,2021-01-12,2021-01-06,2020-10-13
129681,1255836,6374,586.408,354.3944,,98.1596,657,2020-10-14,2020-09-28,2020-06-28
129683,1255840,1608,130.248,78.4704,50,35.5368,159,2020-12-30,2020-12-28,2020-10-18
129683,1255843,3029,318.045,179.0139,50,68.4554,594,2020-10-02,2020-09-15,2020-08-19
129683,1255849,6994,797.316,332.9144,,109.1064,567,2020-12-21,2020-11-27,2020-10-21
129683,1255850,5080,477.52,281.94,50,118.872,473,2020-10-16,2020-09-19,2020-07-05
129683,1255855,6436,759.448,366.852,50,,1027,2021-01-22,2020-12-27,2020-10-22
129683,1255857,2506,230.552,150.36,100,54.8814,1149,2020-10-28,2020-10-22,2020-09-28
129683,1255858,2866,275.136,163.0754,100,56.7468,427,2020-07-20,2020-07-14,2020-04-16
129683,1255859,6777,711.585,395.0991,50,153.1602,68,2020-07-14,2020-06-20,2020-05-04
129683,1255860,7908,877.788,430.1952,50,173.976,75,2021-02-04,2021-01-24,2020-10-26
129683,1255862,2290,270.22,114.271,50,42.823,374,2020-10-24,2020-10-22,2020-10-16
129685,1255865,4595,464.095,187.9355,,,777,2022-07-17,2022-06-25,2022-04-09
129685,1255869,4191,339.471,220.4466,,,1231,2022-04-30,2022-04-12,2022-03-08
129685,1255870,5625,624.375,285.1875,100,95.625,306,2022-04-20,2022-04-07,2022-01-21
129685,1255875,5133,605.694,229.4451,50,117.5457,545,2022-04-29,2022-04-16,2022-02-03
129685,1255876,6952,618.728,391.3976,50,119.5744,1387,2022-08-28,2022-08-05,2022-05-25
129685,1255879,3964,364.688,168.47,150,77.298,171,2022-04-12,2022-04-09,2022-01-25
129685,1255884,1966,176.94,112.2586,50,39.9098,1455,2022-04-26,2022-04-17,2022-02-03
129685,1255885,4972,522.06,225.2316,100,,1438,2022-03-30,2022-03-16,2021-12-15
129686,1255888,3400,394.4,138.38,150,56.1,142,2021-03-26,2021-02-24,2021-02-17
129686,1255889,6218,540.966,263.6432,50,123.7382,30,2021-01-08,2020-12-12,2020-10-04
129686,1255895,3549,376.194,147.6384,150,62.1075,266,2020-12-07,2020-12-02,2020-11-20
129686,1255898,1784,189.104,100.796,50,,386,2021-06-24,2021-05-27,2021-03-14
129686,1255904,6264,726.624,354.5424,,122.148,1303,2021-04-01,2021-03-09,2020-12-04
129686,1255910,5195,613.01,265.4645,,,3,2021-07-17,2021-06-19,2021-04-01
129686,1255913,1830,148.23,103.944,,43.005,1021,2021-02-25,2021-02-20,2021-02-18
129686,1255915,4331,472.079,224.7789,100,,720,2021-05-07,2021-04-12,2021-04-03
129686,1255921,8251,948.865,424.9265,150,,666,2021-01-08,2020-12-13,2020-11-02
129686,1255925,6820,736.56,384.648,,,263,2021-01-31,2021-01-20,2020-11-08
129686,1255931,3535,335.825,200.081,50,,21,2021-03-17,2021-03-11,2021-02-05
129689,1255932,4937,444.33,252.2807,50,117.9943,607,2020-02-07,2020-01-29,2019-11-02
129689,1255935,2899,339.183,152.1975,50,,587,2020-01-31,2020-01-01,2019-11-13
