order_id,order_created_date,transaction_value,commission,processing_cost,promocode_cost,integration_cost,user_id,user_created_date,user_region_code
1231136,2021-04-20,4092,360.096,234.4716,,,128209,2021-03-10,en
1231135,2021-04-22,8255,660.4,406.146,50,136.2075,128209,2021-03-10,en
1231284,2021-04-11,3645,371.79,215.4195,,,128219,2021-02-21,ua
1231425,2021-04-25,4996,454.636,240.8072,150,,128228,2020-12-21,en
1231423,2021-04-27,2229,249.648,122.8179,,,128228,2020-12-21,en
1231408,2021-04-20,2019,216.033,107.2089,100,49.8693,128228,2020-12-21,en
1231531,2021-04-27,7668,774.468,453.9456,,151.8264,128233,2021-03-06,ua
1231512,2021-04-22,6887,702.474,317.4907,150,121.8999,128233,2021-03-06,ua
1231503,2021-04-19,3768,452.16,167.676,,,128233,2021-03-06,ua
1231704,2021-04-05,1853,181.594,75.6024,50,33.7246,128244,2021-02-08,no
1231676,2021-04-07,7701,685.389,417.3942,150,,128244,2021-02-08,no
1231721,2021-04-15,2897,330.258,127.1783,,,128246,2020-12-10,de
1231773,2021-04-21,3314,341.342,165.3686,50,78.5418,128247,2021-04-19,en
1231814,2021-04-01,3606,342.57,184.9878,50,82.2168,128250,2020-09-17,ua
1231918,2021-04-28,6777,542.16,382.2228,100,107.7543,128255,2021-04-03,ua
1231909,2021-04-12,2422,196.182,135.3898,,,128255,2021-04-03,ua
1232110,2021-04-28,2088,167.04,95.8392,100,,128270,2020-10-10,en
1232225,2021-04-03,6676,761.064,345.8168,50,156.886,128277,2021-02-15,ua
1232221,2021-04-15,4574,393.364,254.3144,50,,128277,2021-02-15,ua
1232273,2021-04-20,1981,221.872,116.879,150,30.7055,128280,2020-12-20,en
1232265,2021-04-17,2689,276.967,125.0385,150,,128280,2020-12-20,en
1232355,2021-04-23,2612,271.648,106.3084,100,47.016,128285,2020-11-08,ru
1232569,2021-04-06,3253,296.023,152.5657,50,74.4937,128296,2021-01-15,ua
1232562,2021-04-04,7750,705.25,400.675,,,128296,2021-01-15,ua
1232561,2021-04-03,7036,703.6,352.5036,150,145.6452,128296,2021-01-15,ua
1232556,2021-04-20,2041,214.305,89.5999,100,34.0847,128296,2021-01-15,ua
1232553,2021-04-29,6707,804.84,304.4978,50,124.7502,128296,2021-01-15,ua
1233180,2021-04-05,4463,450.763,191.0164,100,,128325,2020-11-01,en
1233156,2021-04-11,1565,150.24,69.3295,100,28.17,128325,2020-11-01,en
1233334,2021-04-30,3197,329.291,170.0804,,76.4083,128329,2021-01-04,no
1233331,2021-04-02,4565,456.5,223.2285,50,100.43,128329,2021-01-04,no
1233290,2021-04-01,4900,450.8,230.3,,116.62,128329,2021-01-04,no
1233436,2021-04-06,8471,787.803,365.9472,100,156.7135,128335,2020-11-17,en
1233432,2021-04-27,5972,555.396,292.628,150,108.6904,128335,2020-11-17,en
1233773,2021-04-01,3656,361.944,204.0048,150,85.916,128356,2020-10-29,en
1233755,2021-04-29,4424,384.888,200.8496,150,88.9224,128356,2020-10-29,en
1233801,2021-04-02,5924,704.956,291.4608,100,111.9636,128358,2020-12-22,de
1233798,2021-04-24,2852,308.016,121.4952,150,53.3324,128358,2020-12-22,de
1233780,2021-04-05,2482,220.898,119.8806,,,128358,2020-12-22,de
1233836,2021-04-17,7462,641.732,403.6942,100,118.6458,128360,2020-11-28,no
1233806,2021-04-05,3355,308.66,137.555,100,70.1195,128360,2020-11-28,no
1233958,2021-04-18,6169,635.407,290.5599,,143.7377,128371,2021-03-01,ua
1233955,2021-04-12,4416,446.016,252.5952,,101.1264,128371,2021-03-01,ua
1233949,2021-04-28,7449,662.961,389.5827,50,,128371,2021-03-01,ua
1233947,2021-04-05,6978,711.756,360.7626,50,,128371,2021-03-01,ua
1234135,2021-04-05,4630,527.82,185.2,,75.469,128379,2021-03-06,fr
1234163,2021-04-10,1761,197.232,94.2135,100,,128382,2020-12-09,en
1234287,2021-04-06,3521,281.68,188.3735,150,72.5326,128389,2020-11-11,de
1234260,2021-04-23,2753,286.312,147.2855,50,61.1166,128389,2020-11-11,de
1234938,2021-04-25,5690,540.55,234.997,50,,128427,2021-02-24,se
1235173,2021-04-15,6364,680.948,285.1072,150,141.2808,128446,2020-10-30,fr
1235489,2021-04-20,2145,180.18,104.247,100,33.462,128464,2020-11-17,en
1235487,2021-04-08,8184,908.424,336.3624,100,147.312,128464,2020-11-17,en
1235485,2021-04-10,2667,232.029,113.6142,150,49.0728,128464,2020-11-17,en
1236287,2021-04-20,4680,477.36,213.408,100,,128512,2020-10-09,en
1236280,2021-04-14,2355,200.175,139.1805,100,51.5745,128512,2020-10-09,en
1236274,2021-04-14,6269,614.362,300.912,100,110.3344,128512,2020-10-09,en
1236549,2021-04-07,3545,397.04,157.0435,,58.847,128525,2020-09-24,fr
1236779,2021-04-26,5989,598.9,328.7961,50,120.9778,128542,2021-04-18,se
1236860,2021-04-11,3435,353.805,206.1,,71.7915,128548,2020-10-01,fr
1236839,2021-04-12,4221,388.332,169.6842,,70.0686,128548,2020-10-01,fr
1236835,2021-04-18,3178,327.334,182.4172,,69.916,128548,2020-10-01,fr
1236833,2021-04-03,2552,257.752,137.0424,100,63.8,128548,2020-10-01,fr
1237020,2021-04-25,2203,251.142,105.3034,100,44.7209,128560,2020-12-14,ua
1237217,2021-04-24,2289,270.102,103.4628,100,36.1662,128571,2021-04-18,ru
1237874,2021-04-04,2185,255.645,129.5705,150,43.0445,128602,2020-12-09,de
1237871,2021-04-18,4121,395.616,241.4906,50,,128602,2020-12-09,de
1238049,2021-04-24,6617,602.147,313.6458,150,151.5293,128612,2021-01-30,ru
1238043,2021-04-19,7348,661.32,355.6432,50,135.2032,128612,2021-01-30,ru
1238034,2021-04-03,6481,745.315,376.5461,50,138.0453,128612,2021-01-30,ru
1238147,2021-04-07,4277,402.038,243.789,,82.5461,128620,2021-02-27,de
1238247,2021-04-19,7880,772.24,421.58,100,,128623,2020-10-18,en
1238239,2021-04-02,5860,556.7,288.898,150,,128623,2020-10-18,en
1238428,2021-04-20,4507,464.221,187.9419,150,96.4498,128631,2021-04-07,ru
1238411,2021-04-26,3697,373.397,166.7347,,71.7218,128631,2021-04-07,ru
1238400,2021-04-18,7485,726.045,345.0585,150,,128631,2021-04-07,ru
1238549,2021-04-06,7760,838.08,374.032,100,154.424,128638,2020-12-02,de
1238545,2021-04-02,5472,634.752,268.128,,85.9104,128638,2020-12-02,de
1238594,2021-04-12,6705,764.37,356.0355,150,162.261,128639,2020-12-15,en
1238771,2021-04-03,2099,172.118,112.2965,50,51.4255,128648,2020-09-18,no
1238892,2021-04-13,5052,520.356,213.1944,100,95.4828,128654,2020-12-19,no
1239430,2021-04-19,6545,615.23,352.121,150,110.6105,128686,2021-02-25,ua
1239426,2021-04-27,4797,450.918,247.5252,150,118.9656,128686,2021-02-25,ua
1239420,2021-04-16,2880,311.04,152.352,50,,128686,2021-02-25,ua
1239400,2021-04-16,7614,609.12,365.472,150,,128686,2021-02-25,ua
1239797,2021-04-12,2393,203.405,101.9418,,55.2783,128710,2020-12-06,ua
1239891,2021-04-16,6874,824.88,349.1992,,142.9792,128716,2021-02-22,fr
1240012,2021-04-05,4386,434.214,189.4752,50,,128722,2020-11-02,de
1240530,2021-04-10,7005,686.49,414.696,50,130.293,128755,2020-11-12,ua
1240525,2021-04-07,1676,149.164,70.0568,,28.1568,128755,2020-11-12,ua
1240556,2021-04-12,1728,177.984,77.4144,50,32.6592,128758,2020-12-18,en
1240608,2021-04-12,2048,233.472,94.8224,100,50.3808,128760,2020-12-06,ua
1240607,2021-04-23,3717,386.568,216.7011,100,81.774,128760,2020-12-06,ua
1240595,2021-04-08,4419,512.604,178.9695,,,128760,2020-12-06,ua
1240591,2021-04-10,2782,300.456,153.2882,100,,128760,2020-12-06,ua
1240586,2021-04-16,4998,594.762,293.8824,,120.9516,128760,2020-12-06,ua
1240709,2021-04-02,6050,719.95,318.835,50,,128766,2021-03-19,en
1240697,2021-04-30,5219,626.28,254.6872,150,90.8106,128766,2021-03-19,en
1240686,2021-04-22,1513,181.56,87.6027,150,24.5106,128766,2021-03-19,en
1241071,2021-04-18,8208,829.008,339.8112,50,155.952,128786,2021-01-18,en
1241064,2021-04-06,6146,626.892,343.5614,100,143.2018,128786,2021-01-18,en
1241055,2021-04-06,2329,267.835,123.6699,150,56.5947,128786,2021-01-18,en
1241045,2021-04-25,5887,688.779,272.5681,150,115.9739,128786,2021-01-18,en
1241570,2021-04-11,2660,303.24,107.464,50,,128816,2020-10-20,en
1241543,2021-04-10,5766,686.154,328.0854,,126.2754,128816,2020-10-20,en
1241580,2021-04-21,4154,494.326,173.2218,,,128817,2021-03-13,ua
1241875,2021-04-22,7673,682.897,339.9139,50,118.1642,128830,2020-10-05,no
1242315,2021-04-21,6623,668.923,343.0714,150,,128864,2020-11-06,en
1242314,2021-04-18,4215,337.2,237.726,100,69.126,128864,2020-11-06,en
1242308,2021-04-05,7721,733.495,424.655,50,182.2156,128864,2020-11-06,en
1242464,2021-04-01,3325,389.025,171.2375,150,67.4975,128871,2020-11-08,en
1242663,2021-04-15,5119,593.804,263.1166,50,,128884,2021-01-07,es
1242654,2021-04-03,7706,809.13,416.8946,,186.4852,128884,2021-01-07,es
1242639,2021-04-29,4595,510.045,229.75,50,,128884,2021-01-07,es
1242634,2021-04-15,7868,637.308,383.9584,150,129.0352,128884,2021-01-07,es
1242883,2021-04-02,6431,662.393,384.5738,150,126.6907,128900,2020-11-28,fr
1242874,2021-04-13,6097,713.349,287.7784,,128.037,128900,2020-11-28,fr
1243221,2021-04-16,6643,730.73,287.6419,50,164.0821,128918,2021-03-13,fr
1243214,2021-04-19,2735,273.5,137.844,100,,128918,2021-03-13,fr
1243213,2021-04-26,6621,536.301,287.3514,,135.0684,128918,2021-03-13,fr
1243196,2021-04-04,3278,354.024,145.871,150,49.4978,128918,2021-03-13,fr
1243316,2021-04-21,6487,739.518,366.5155,50,147.2549,128924,2021-03-21,en
1243783,2021-04-16,3313,384.308,180.5585,50,,128957,2020-11-26,it
1243751,2021-04-11,7681,683.609,415.5421,50,,128957,2020-11-26,it
1244111,2021-04-01,3231,319.869,185.4594,,,128975,2020-12-16,it
1244107,2021-04-29,2825,305.1,169.5,100,66.9525,128975,2020-12-16,it
1244148,2021-04-16,6402,512.16,325.2216,150,104.3526,128979,2021-02-02,en
1244169,2021-04-20,3258,263.898,147.2616,150,58.3182,128981,2021-04-14,es
1244320,2021-04-09,5404,562.016,307.4876,100,,128988,2020-10-30,en
1244520,2021-04-20,7227,628.749,398.2077,,174.1707,128995,2020-10-02,it
1244713,2021-04-16,7449,603.369,377.6643,100,137.0616,129009,2021-03-24,en
1244867,2021-04-07,7712,794.336,371.7184,50,159.6384,129015,2021-03-21,fr
1244853,2021-04-08,6649,531.92,281.2527,100,103.7244,129015,2021-03-21,fr
1244826,2021-04-15,3836,383.6,199.8556,100,80.9396,129015,2021-03-21,fr
1245035,2021-04-23,7301,788.508,383.3025,150,157.7016,129026,2021-01-12,ru
1245006,2021-04-29,1737,185.859,104.22,100,29.8764,129026,2021-01-12,ru
1245372,2021-04-26,6241,748.92,265.2425,,,129050,2021-01-23,ru
1245359,2021-04-19,2586,209.466,146.109,50,57.9264,129050,2021-01-23,ru
1245358,2021-04-27,5584,469.056,268.5904,,,129050,2021-01-23,ru
1245404,2021-04-21,5696,489.856,298.4704,,132.7168,129052,2021-02-06,es
1245673,2021-04-02,5396,582.768,273.5772,50,118.712,129066,2020-11-23,en
1245665,2021-04-27,6228,741.132,364.9608,,131.4108,129066,2020-11-23,en
1245810,2021-04-23,4850,470.45,211.46,150,85.845,129076,2021-01-07,ua
1245904,2021-04-23,2792,223.36,117.8224,,55.84,129079,2020-11-01,en
1245898,2021-04-18,7281,793.629,297.0648,150,,129079,2020-11-01,en
1245875,2021-04-17,5438,549.238,326.28,100,,129079,2020-11-01,en
1245944,2021-04-30,3853,354.476,213.0709,150,,129082,2021-03-15,en
1245911,2021-04-20,3681,415.953,168.9579,,,129082,2021-03-15,en
1246044,2021-04-07,6687,782.379,274.167,,,129092,2021-01-22,ua
1246717,2021-04-26,2821,265.174,154.5908,100,,129133,2021-03-21,fr
1246705,2021-04-28,4841,440.531,195.5764,150,108.9225,129133,2021-03-21,fr
1246692,2021-04-26,1563,140.67,71.2728,100,37.3557,129133,2021-03-21,fr
1246950,2021-04-29,2003,176.264,98.147,,,129150,2020-12-10,ua
1247031,2021-04-21,4326,480.186,257.8296,150,,129155,2021-03-14,en
1247023,2021-04-02,7192,668.856,392.6832,,133.052,129155,2021-03-14,en
1247191,2021-04-22,5489,603.79,295.3082,100,133.3827,129171,2021-04-09,se
1247190,2021-04-25,3567,356.7,178.7067,150,,129171,2021-04-09,se
1247175,2021-04-30,7231,658.021,362.2731,150,148.9586,129171,2021-04-09,se
1247174,2021-04-29,6517,553.945,369.5139,50,132.9468,129171,2021-04-09,se
1247355,2021-04-16,4356,387.684,209.9592,100,103.2372,129181,2020-10-22,en
1247345,2021-04-14,8390,763.49,387.618,100,188.775,129181,2020-10-22,en
1247319,2021-04-18,6735,787.995,284.8905,100,,129181,2020-10-22,en
1247390,2021-04-18,7175,588.35,388.1675,150,157.1325,129184,2020-10-14,ua
1247409,2021-04-30,4982,553.002,242.1252,150,102.131,129187,2021-02-10,ua
1247402,2021-04-19,6972,815.724,298.4016,100,132.468,129187,2021-02-10,ua
1247489,2021-04-04,4697,507.276,256.9259,150,,129193,2020-12-07,de
1247487,2021-04-23,8371,853.842,454.5453,150,190.0217,129193,2020-12-07,de
1247462,2021-04-19,6632,576.984,350.8328,100,120.0392,129193,2020-12-07,de
1247557,2021-04-04,8475,906.825,424.5975,,128.82,129196,2020-11-18,en
1247550,2021-04-25,8205,722.04,393.84,100,168.2025,129196,2020-11-18,en
1247538,2021-04-15,8215,903.65,432.9305,150,196.3385,129196,2020-11-18,en
1247636,2021-04-24,3336,353.616,149.7864,,,129198,2021-02-06,se
1247629,2021-04-24,2774,274.626,135.0938,50,54.3704,129198,2021-02-06,se
1247623,2021-04-19,7970,701.36,447.117,100,129.911,129198,2021-02-06,se
1247619,2021-04-25,7033,604.838,292.5728,,,129198,2021-02-06,se
1247811,2021-04-03,7154,815.556,349.1152,100,178.85,129211,2021-03-31,en
1247802,2021-04-07,1809,148.338,106.731,100,42.8733,129211,2021-03-31,en
1247865,2021-04-23,7531,745.569,362.9942,100,129.5332,129214,2021-01-26,fr
1247861,2021-04-03,6380,599.72,255.838,50,97.614,129214,2021-01-26,fr
1247853,2021-04-23,5087,590.092,248.7543,,118.5271,129214,2021-01-26,fr
1247848,2021-04-02,2537,299.366,131.4166,150,45.4123,129214,2021-01-26,fr
1248041,2021-04-24,8314,814.772,403.229,100,,129224,2021-01-02,se
1248036,2021-04-29,7418,689.874,421.3424,50,,129224,2021-01-02,se
1248022,2021-04-06,7598,858.574,366.2236,50,138.2836,129224,2021-01-02,se
1248265,2021-04-02,1940,168.78,78.57,50,39.964,129239,2020-12-10,en
1248237,2021-04-02,2253,238.818,106.3416,100,37.1745,129239,2020-12-10,en
1248325,2021-04-06,3965,432.185,224.8155,100,73.3525,129243,2021-02-16,no
1248364,2021-04-17,4592,495.936,206.1808,50,113.4224,129245,2021-04-04,en
1248418,2021-04-09,5686,551.542,272.3594,,109.1712,129249,2021-02-16,no
1248812,2021-04-16,4023,434.484,177.4143,,71.6094,129277,2020-12-29,en
1248801,2021-04-02,5620,606.96,289.992,50,118.582,129277,2020-12-29,en
1248785,2021-04-19,1707,189.477,92.0073,150,28.3362,129277,2020-12-29,en
1248781,2021-04-23,5920,627.52,236.8,100,136.752,129277,2020-12-29,en
1248981,2021-04-23,6795,543.6,290.826,100,142.695,129292,2020-11-22,no
1249058,2021-04-15,5213,589.069,298.1836,100,106.8665,129299,2020-10-17,it
1249213,2021-04-07,7136,849.184,352.5184,150,171.264,129307,2021-02-01,en
1249270,2021-04-11,2353,211.77,127.2973,100,45.8835,129310,2020-10-10,ua
1249261,2021-04-11,3702,436.836,183.9894,100,65.5254,129310,2020-10-10,ua
1249255,2021-04-24,2796,274.008,156.0168,,,129310,2020-10-10,ua
1249249,2021-04-16,3028,351.248,170.1736,,62.9824,129310,2020-10-10,ua
1249363,2021-04-16,3937,464.566,232.283,50,66.1416,129315,2021-03-27,ua
1249351,2021-04-03,5493,565.779,220.2693,,93.9303,129315,2021-03-27,ua
1249388,2021-04-19,1644,166.044,72.0072,,40.1136,129316,2020-10-14,se
1249384,2021-04-15,7306,650.234,363.1082,,143.1976,129316,2020-10-14,se
1249637,2021-04-02,6653,765.095,354.6049,150,161.6679,129327,2020-09-16,de
1249743,2021-04-16,1711,167.678,85.0367,100,25.8361,129331,2021-03-26,it
1249813,2021-04-29,7909,680.174,328.2235,100,151.8528,129334,2021-04-22,it
1249804,2021-04-27,1555,124.4,90.3455,100,24.569,129334,2021-04-22,it
1250121,2021-04-23,6919,671.143,392.3073,100,110.0121,129352,2021-01-26,ru
1250360,2021-04-26,2260,232.78,119.328,,46.104,129363,2021-02-23,ua
1250692,2021-04-21,7412,874.616,310.5628,50,,129383,2021-03-02,en
1251094,2021-04-05,2806,294.63,141.703,,58.3648,129409,2021-01-28,no
1251432,2021-04-15,3190,261.58,156.31,50,63.8,129430,2021-01-24,fr
1251429,2021-04-22,4546,404.594,215.0258,100,,129430,2021-01-24,fr
1251459,2021-04-10,3763,357.485,208.8465,100,79.023,129431,2020-12-17,en
1251798,2021-04-04,5435,586.98,267.9455,150,,129449,2020-12-12,fr
1251834,2021-04-20,1958,187.968,98.4874,,,129452,2021-01-09,en
1252096,2021-04-06,5827,640.97,328.6428,,,129465,2021-01-28,en
1252081,2021-04-25,3444,306.516,137.76,,75.768,129465,2021-01-28,en
1252075,2021-04-11,7005,651.465,386.676,50,,129465,2021-01-28,en
1252242,2021-04-18,6857,788.555,409.3629,50,,129477,2020-12-18,en
1252235,2021-04-21,6561,656.1,330.0183,50,103.6638,129477,2020-12-18,en
1252297,2021-04-02,4717,490.568,261.3218,100,88.6796,129481,2020-10-31,ua
1252359,2021-04-27,3000,342,153.9,,,129483,2021-04-06,se
1252370,2021-04-01,2507,285.798,123.0937,50,,129486,2021-03-25,es
1252428,2021-04-13,3402,360.612,196.9758,100,52.3908,129488,2020-11-25,de
1252419,2021-04-09,8177,932.178,351.611,100,,129488,2020-11-25,de
1252397,2021-04-14,8427,977.532,474.4401,50,161.7984,129488,2020-11-25,de
1253394,2021-04-04,7994,775.418,382.9126,100,,129546,2020-11-27,en
1253391,2021-04-28,2241,248.751,108.6885,,,129546,2020-11-27,en
1253572,2021-04-17,7455,857.325,337.7115,,184.1385,129554,2021-04-14,ua
1253558,2021-04-28,5833,659.129,317.8985,,112.5769,129554,2021-04-14,ua
1253551,2021-04-18,1993,227.202,79.9193,150,46.8355,129554,2021-04-14,ua
1253583,2021-04-02,2112,230.208,100.1088,100,50.4768,129556,2020-09-26,de
1253693,2021-04-14,8355,977.535,386.001,,182.9745,129560,2020-09-28,es
1253666,2021-04-14,6961,786.593,340.3929,100,,129560,2020-09-28,es
1253771,2021-04-26,2433,218.97,100.9695,100,48.4167,129563,2021-03-02,ua
1254007,2021-04-20,7056,627.984,307.6416,50,162.9936,129572,2021-01-07,ru
1254002,2021-04-02,2025,214.65,92.745,100,49.005,129572,2021-01-07,ru
1253993,2021-04-13,5238,481.896,242.5194,100,116.8074,129572,2021-01-07,ru
1254415,2021-04-30,2969,302.838,154.0911,50,,129593,2021-04-08,ua
1254556,2021-04-21,5795,515.755,254.4005,50,,129603,2020-10-07,en
1254543,2021-04-02,1550,159.65,77.655,,26.505,129603,2020-10-07,en
1254537,2021-04-12,2731,275.831,139.5541,100,65.544,129603,2020-10-07,en
1254635,2021-04-01,4330,376.71,219.098,,92.229,129606,2020-12-21,se
1254675,2021-04-28,7025,828.95,371.6225,100,119.425,129609,2020-12-08,ua
1254661,2021-04-17,2456,206.304,142.2024,50,,129609,2020-12-08,ua
1254727,2021-04-18,6761,662.578,308.9777,50,112.2326,129614,2020-11-07,ua
1255245,2021-04-05,3053,247.293,127.3101,,55.5646,129641,2020-11-25,it
1255232,2021-04-26,8473,940.503,386.3688,150,138.9572,129641,2020-11-25,it
1255354,2021-04-20,5915,532.35,267.9495,150,130.13,129650,2020-12-03,de
1255339,2021-04-02,6065,618.63,329.3295,150,118.874,129650,2020-12-03,de
1255482,2021-04-08,7342,829.646,429.507,50,,129657,2020-12-02,en
1255466,2021-04-30,3154,283.86,166.5312,50,,129657,2020-12-02,en
1255915,2021-04-03,4331,472.079,224.7789,100,,129686,2020-09-26,it
1255910,2021-04-01,5195,613.01,265.4645,,,129686,2020-09-26,it
1256268,2021-04-27,6819,709.176,283.6704,50,162.9741,129711,2021-01-18,ua
1256250,2021-04-29,7621,769.721,449.639,150,,129711,2021-01-18,ua
1256356,2021-04-02,6379,650.658,297.8993,100,140.338,129715,2020-11-26,it
1256343,2021-04-25,8044,659.608,480.2268,,169.7284,129715,2020-11-26,it
1257196,2021-04-08,7828,688.864,440.7164,50,,129757,2020-10-16,de
1257171,2021-04-22,2404,269.248,100.968,50,53.8496,129757,2020-10-16,de
1257169,2021-04-07,6312,599.64,268.26,150,,129757,2020-10-16,de
1257338,2021-04-26,7275,836.625,369.57,,139.68,129769,2021-04-04,ua
1257581,2021-04-05,2807,336.84,164.7709,150,,129779,2020-09-19,ua
1257663,2021-04-06,6440,540.96,276.276,100,113.344,129783,2020-11-21,ua
1257654,2021-04-07,2318,271.206,114.9728,150,47.0554,129783,2020-11-21,ua
1258366,2021-04-04,6267,689.37,337.1646,100,,129826,2021-03-26,en
1258347,2021-04-05,5543,498.87,270.4984,150,119.1745,129826,2021-03-26,en
1258346,2021-04-06,5277,554.085,305.5383,100,128.2311,129826,2021-03-26,en
1258663,2021-04-13,7290,707.13,314.928,50,137.052,129843,2020-10-04,en
1258988,2021-04-04,6807,667.086,337.6272,100,110.9541,129856,2020-12-17,se
1259299,2021-04-24,3979,413.816,208.4996,150,94.3023,129871,2021-03-10,ua
1259297,2021-04-24,2637,300.618,139.761,50,,129871,2021-03-10,ua
1259285,2021-04-15,2269,195.134,134.5517,50,48.1028,129871,2021-03-10,ua
1259336,2021-04-19,3483,289.089,207.9351,100,80.109,129874,2021-03-16,no
1259590,2021-04-06,3670,414.71,173.958,150,68.996,129896,2020-12-04,en
1259581,2021-04-06,8055,676.62,335.088,150,149.823,129896,2020-12-04,en
1259580,2021-04-11,5463,513.522,248.5665,150,104.3433,129896,2020-12-04,en
1259574,2021-04-17,8481,898.986,471.5436,150,152.658,129896,2020-12-04,en
1259573,2021-04-04,5200,525.2,312,100,107.12,129896,2020-12-04,en
1259564,2021-04-23,1538,178.408,71.0556,,28.9144,129896,2020-12-04,en
1259644,2021-04-20,1831,170.283,93.1979,50,33.5073,129900,2020-10-27,it
1259641,2021-04-10,3606,360.6,152.8944,,72.8412,129900,2020-10-27,it
1259705,2021-04-14,3087,299.439,163.3023,150,,129901,2020-12-13,ua
1259960,2021-04-03,7872,645.504,372.3456,,,129924,2021-03-15,en
1259954,2021-04-05,2424,259.368,115.3824,100,,129924,2021-03-15,en
1260144,2021-04-03,7385,598.185,409.8675,150,112.252,129935,2020-09-27,en
1260197,2021-04-19,4541,531.297,244.7599,100,,129937,2020-11-28,se
1260190,2021-04-04,1842,152.886,108.8622,100,42.5502,129937,2020-11-28,se
1260181,2021-04-11,5760,691.2,253.44,100,,129937,2020-11-28,se
1260239,2021-04-13,5644,677.28,278.2492,50,110.058,129938,2021-04-02,de
1260222,2021-04-29,1722,177.366,90.405,100,,129938,2021-04-02,de
1260606,2021-04-06,1675,154.1,90.2825,100,35.3425,129961,2020-10-16,se
1260601,2021-04-17,5825,559.2,250.475,50,138.635,129961,2020-10-16,se
1261093,2021-04-18,4844,431.116,242.2,150,104.6304,129988,2020-11-29,en
1261182,2021-04-30,7189,589.498,288.2789,,131.5587,129995,2021-04-05,ua
1261686,2021-04-10,7584,705.312,411.8112,50,114.5184,130028,2021-04-08,it
1261666,2021-04-19,5656,661.752,337.6632,50,122.7352,130028,2021-04-08,it
1261768,2021-04-05,3221,367.194,153.3196,,72.1504,130034,2021-02-12,en
1261926,2021-04-28,3054,342.048,175.2996,100,,130041,2020-12-25,ua
1261914,2021-04-25,3771,309.222,161.7759,100,60.336,130041,2020-12-25,ua
1261994,2021-04-16,1962,204.048,108.4986,,38.4552,130047,2020-12-12,fr
1261982,2021-04-01,4374,437.4,181.521,150,68.6718,130047,2020-12-12,fr
1262008,2021-04-26,2139,241.707,88.5546,,,130049,2021-01-24,en
1262239,2021-04-08,6698,743.478,371.739,50,158.7426,130066,2021-04-02,en
1262484,2021-04-10,2231,267.72,100.395,,38.1501,130082,2020-12-01,it
1262706,2021-04-14,6754,769.956,372.8208,100,106.7132,130095,2020-12-12,en
1262723,2021-04-23,1524,179.832,90.5256,50,29.5656,130096,2021-03-19,it
1262971,2021-04-17,2674,286.118,111.2384,100,62.839,130115,2020-11-29,ru
1262951,2021-04-29,8435,767.585,431.0285,150,206.6575,130115,2020-11-29,ru
1263020,2021-04-29,2067,227.37,84.5403,50,,130117,2021-04-14,ua
1263005,2021-04-22,7358,728.442,322.2804,50,163.3476,130117,2021-04-14,ua
1263137,2021-04-13,8175,792.975,375.2325,50,,130127,2020-12-17,en
1263134,2021-04-17,4000,356,227.2,150,,130127,2020-12-17,en
1263444,2021-04-14,6752,695.456,319.3696,150,166.7744,130143,2020-12-19,ua
1263435,2021-04-04,8159,709.833,372.0504,150,188.4729,130143,2020-12-19,ua
1264085,2021-04-16,8098,898.878,424.3352,150,123.0896,130189,2021-04-13,it
1264195,2021-04-20,6473,679.665,350.1893,,,130194,2020-10-16,ua
1264191,2021-04-14,3963,416.115,178.7313,150,91.149,130194,2020-10-16,ua
1264185,2021-04-24,4426,416.044,187.6624,,,130194,2020-10-16,ua
1264174,2021-04-07,6241,549.208,272.7317,150,113.5862,130194,2020-10-16,ua
1264156,2021-04-05,6381,625.338,316.4976,,114.2199,130194,2020-10-16,ua
1264321,2021-04-01,8011,753.034,414.1687,50,172.2365,130204,2020-10-27,ua
1264504,2021-04-10,6506,748.19,293.4206,100,135.9754,130216,2020-10-14,ua
1264497,2021-04-11,2250,229.5,123.975,50,36,130216,2020-10-14,ua
1264496,2021-04-28,5672,674.968,235.9552,100,96.9912,130216,2020-10-14,ua
1264944,2021-04-23,8366,1003.92,382.3262,,146.405,130242,2020-10-14,fr
1264925,2021-04-18,3148,349.428,132.216,150,70.2004,130242,2020-10-14,fr
1265027,2021-04-08,2713,295.717,132.1231,150,43.1367,130247,2020-12-20,ua
1265021,2021-04-01,8151,953.667,361.9044,150,135.3066,130247,2020-12-20,ua
1265007,2021-04-04,2075,249,117.6525,150,,130247,2020-12-20,ua
1265289,2021-04-15,3863,424.93,156.8378,150,,130266,2020-12-30,en
1265329,2021-04-02,8342,909.278,484.6702,150,131.8036,130269,2020-11-22,en
1265855,2021-04-23,8104,745.568,444.9096,,166.9424,130297,2020-12-18,de
1265853,2021-04-28,5439,625.485,244.755,100,87.024,130297,2020-12-18,de
1265894,2021-04-24,5298,630.462,295.6284,100,,130299,2021-01-21,it
1265880,2021-04-15,4133,367.837,199.6239,150,100.4319,130299,2021-01-21,it
1266186,2021-04-11,5199,545.895,210.5595,,,130317,2020-11-10,no
1266162,2021-04-20,7246,637.648,388.3856,50,123.9066,130317,2020-11-10,no
1266338,2021-04-09,4259,396.087,193.7845,,67.7181,130325,2021-02-12,ru
1266332,2021-04-02,2119,220.376,85.8195,,51.7036,130325,2021-02-12,ru
1266466,2021-04-17,6959,626.31,339.5992,50,,130335,2021-04-13,ua
1266619,2021-04-24,7465,612.13,323.981,50,177.667,130343,2020-11-04,de
